name,regulator_id,site,target_id,modality,tissue,cluster,weight
MEF2A (regulates) ENSG00000228506.3,Q02078_S98s,S98s,ENSG00000228506.3,RE,muscle,13,0.10558950121222
MEF2A (regulates) MRPL23-AS1,Q02078_S98s,S98s,ENSG00000226416.2,RE,muscle,13,0.120536975822415
MEF2A (regulates) SATB2-AS1,Q02078_S98s,S98s,ENSG00000225953.4,RE,muscle,13,0.116097321325147
MEF2A (regulates) ENSG00000215022.8,Q02078_S98s,S98s,ENSG00000215022.8,RE,muscle,13,0.113365120773131
MEF2A (regulates) HCP5,Q02078_S98s,S98s,ENSG00000206337.12,RE,muscle,13,0.1655141275245
MEF2A (regulates) NCOA6,Q02078_S98s,S98s,ENSG00000198646.14,RE,muscle,13,0.133396614363944
MEF2A (regulates) ZNF442,Q02078_S98s,S98s,ENSG00000198342.10,RE,muscle,13,0.14776089185178
MEF2A (regulates) TMEM201,Q02078_S98s,S98s,ENSG00000188807.13,RE,muscle,13,0.102422343625672
MEF2A (regulates) C15orf62,Q02078_S98s,S98s,ENSG00000188277.10,RE,muscle,13,0.177780432281133
MEF2A (regulates) ZNF546,Q02078_S98s,S98s,ENSG00000187187.14,RE,muscle,13,0.101524133306702
MEF2A (regulates) ZBTB6,Q02078_S98s,S98s,ENSG00000186130.5,RE,muscle,13,0.162436753042457
MEF2A (regulates) SIVA1,Q02078_S98s,S98s,ENSG00000184990.13,RE,muscle,13,0.1160904300992
MEF2A (regulates) ZBTB40,Q02078_S98s,S98s,ENSG00000184677.18,RE,muscle,13,0.112122034128839
MEF2A (regulates) THAP7,Q02078_S98s,S98s,ENSG00000184436.12,RE,muscle,13,0.115745021754662
MEF2A (regulates) ZNF721,Q02078_S98s,S98s,ENSG00000182903.16,RE,muscle,13,0.134174416902732
MEF2A (regulates) ERCC6L2,Q02078_S98s,S98s,ENSG00000182150.19,RE,muscle,13,0.1478588383775
MEF2A (regulates) LSMEM1,Q02078_S98s,S98s,ENSG00000181016.9,RE,muscle,13,0.164181215918505
MEF2A (regulates) TIGD2,Q02078_S98s,S98s,ENSG00000180346.5,RE,muscle,13,0.129341711892206
MEF2A (regulates) PLD5,Q02078_S98s,S98s,ENSG00000180287.17,RE,muscle,13,0.136191370899905
MEF2A (regulates) SNX18,Q02078_S98s,S98s,ENSG00000178996.14,RE,muscle,13,0.120004387035596
MEF2A (regulates) DTX3,Q02078_S98s,S98s,ENSG00000178498.16,RE,muscle,13,0.104483729073174
MEF2A (regulates) CHD9,Q02078_S98s,S98s,ENSG00000177200.18,RE,muscle,13,0.100975348814954
MEF2A (regulates) ACSF3,Q02078_S98s,S98s,ENSG00000176715.17,RE,muscle,13,0.114499437932333
MEF2A (regulates) ZNF77,Q02078_S98s,S98s,ENSG00000175691.9,RE,muscle,13,0.103104533379621
MEF2A (regulates) PDIK1L,Q02078_S98s,S98s,ENSG00000175087.10,RE,muscle,13,0.185803278235189
MEF2A (regulates) DCP2,Q02078_S98s,S98s,ENSG00000172795.17,RE,muscle,13,0.121736152680571
MEF2A (regulates) POP7,Q02078_S98s,S98s,ENSG00000172336.5,RE,muscle,13,0.120931998806588
MEF2A (regulates) PDE7B,Q02078_S98s,S98s,ENSG00000171408.14,RE,muscle,13,0.159039809534924
MEF2A (regulates) CEL,Q02078_S98s,S98s,ENSG00000170835.17,RE,muscle,13,0.110488828102178
MEF2A (regulates) RAB24,Q02078_S98s,S98s,ENSG00000169228.14,RE,muscle,13,0.113031986533669
MEF2A (regulates) STX18,Q02078_S98s,S98s,ENSG00000168818.10,RE,muscle,13,0.145202090705559
MEF2A (regulates) ANKS3,Q02078_S98s,S98s,ENSG00000168096.15,RE,muscle,13,0.161091801351084
MEF2A (regulates) TMEM68,Q02078_S98s,S98s,ENSG00000167904.16,RE,muscle,13,0.113229367811629
MEF2A (regulates) ISLR2,Q02078_S98s,S98s,ENSG00000167178.17,RE,muscle,13,0.308483456829193
MEF2A (regulates) FAM227B,Q02078_S98s,S98s,ENSG00000166262.16,RE,muscle,13,0.119093785104723
MEF2A (regulates) ZNF22,Q02078_S98s,S98s,ENSG00000165512.5,RE,muscle,13,0.102215044915234
MEF2A (regulates) DEPP1,Q02078_S98s,S98s,ENSG00000165507.9,RE,muscle,13,0.165877911153439
MEF2A (regulates) ADCY1,Q02078_S98s,S98s,ENSG00000164742.16,RE,muscle,13,0.116894353548577
MEF2A (regulates) CCDC51,Q02078_S98s,S98s,ENSG00000164051.14,RE,muscle,13,0.133934808712778
MEF2A (regulates) ARHGEF3,Q02078_S98s,S98s,ENSG00000163947.12,RE,muscle,13,0.141373804302222
MEF2A (regulates) U2AF1L4,Q02078_S98s,S98s,ENSG00000161265.15,RE,muscle,13,0.104276602582543
MEF2A (regulates) ZNF714,Q02078_S98s,S98s,ENSG00000160352.16,RE,muscle,13,0.118618513048734
MEF2A (regulates) IQCC,Q02078_S98s,S98s,ENSG00000160051.12,RE,muscle,13,0.182350895213969
MEF2A (regulates) THEM4,Q02078_S98s,S98s,ENSG00000159445.13,RE,muscle,13,0.162988648356477
MEF2A (regulates) SLC6A1,Q02078_S98s,S98s,ENSG00000157103.12,RE,muscle,13,0.108997129104346
MEF2A (regulates) RAB11FIP1,Q02078_S98s,S98s,ENSG00000156675.16,RE,muscle,13,0.107625677830035
MEF2A (regulates) KAT6B,Q02078_S98s,S98s,ENSG00000156650.14,RE,muscle,13,0.16102184909044
MEF2A (regulates) FBXL18,Q02078_S98s,S98s,ENSG00000155034.20,RE,muscle,13,0.181836377326274
MEF2A (regulates) CWC27,Q02078_S98s,S98s,ENSG00000153015.17,RE,muscle,13,0.122705177962345
MEF2A (regulates) VIPAS39,Q02078_S98s,S98s,ENSG00000151445.16,RE,muscle,13,0.125445351083402
MEF2A (regulates) PPOX,Q02078_S98s,S98s,ENSG00000143224.18,RE,muscle,13,0.132706855920034
MEF2A (regulates) JDP2,Q02078_S98s,S98s,ENSG00000140044.13,RE,muscle,13,0.14086404055294
MEF2A (regulates) RHOF,Q02078_S98s,S98s,ENSG00000139725.8,RE,muscle,13,0.16982010827815
MEF2A (regulates) PPCDC,Q02078_S98s,S98s,ENSG00000138621.12,RE,muscle,13,0.108327305063349
MEF2A (regulates) DBT,Q02078_S98s,S98s,ENSG00000137992.15,RE,muscle,13,0.150960672242191
MEF2A (regulates) MDC1,Q02078_S98s,S98s,ENSG00000137337.16,RE,muscle,13,0.191229953545601
MEF2A (regulates) VPS45,Q02078_S98s,S98s,ENSG00000136631.15,RE,muscle,13,0.187494512815031
MEF2A (regulates) PCBD2,Q02078_S98s,S98s,ENSG00000132570.15,RE,muscle,13,0.117006050617443
MEF2A (regulates) RHOJ,Q02078_S98s,S98s,ENSG00000126785.13,RE,muscle,13,0.154154476889737
MEF2A (regulates) HIF3A,Q02078_S98s,S98s,ENSG00000124440.16,RE,muscle,13,0.111761015351434
MEF2A (regulates) PROSER1,Q02078_S98s,S98s,ENSG00000120685.20,RE,muscle,13,0.161532916733891
MEF2A (regulates) DNAJC15,Q02078_S98s,S98s,ENSG00000120675.6,RE,muscle,13,0.111377092095949
MEF2A (regulates) ATAD2B,Q02078_S98s,S98s,ENSG00000119778.15,RE,muscle,13,0.29044252969122
MEF2A (regulates) NRDE2,Q02078_S98s,S98s,ENSG00000119720.18,RE,muscle,13,0.216845768205718
MEF2A (regulates) GBP1,Q02078_S98s,S98s,ENSG00000117228.11,RE,muscle,13,0.188579192903492
MEF2A (regulates) TMEM97,Q02078_S98s,S98s,ENSG00000109084.14,RE,muscle,13,0.113886705635523
MEF2A (regulates) CACNG1,Q02078_S98s,S98s,ENSG00000108878.5,RE,muscle,13,0.107736120154767
MEF2A (regulates) AKAP10,Q02078_S98s,S98s,ENSG00000108599.15,RE,muscle,13,0.144280109170283
MEF2A (regulates) TUBD1,Q02078_S98s,S98s,ENSG00000108423.15,RE,muscle,13,0.148165235047843
MEF2A (regulates) NMRK1,Q02078_S98s,S98s,ENSG00000106733.21,RE,muscle,13,0.100193827022566
MEF2A (regulates) ZKSCAN1,Q02078_S98s,S98s,ENSG00000106261.17,RE,muscle,13,0.125939039284592
MEF2A (regulates) DNASE2,Q02078_S98s,S98s,ENSG00000105612.9,RE,muscle,13,0.146946035201204
MEF2A (regulates) PRKD2,Q02078_S98s,S98s,ENSG00000105287.13,RE,muscle,13,0.160153295714571
MEF2A (regulates) MTHFSD,Q02078_S98s,S98s,ENSG00000103248.19,RE,muscle,13,0.114960278787299
MEF2A (regulates) AMMECR1,Q02078_S98s,S98s,ENSG00000101935.12,RE,muscle,13,0.119361816041019
MEF2A (regulates) IFT27,Q02078_S98s,S98s,ENSG00000100360.15,RE,muscle,13,0.115157930613084
MEF2A (regulates) CARD10,Q02078_S98s,S98s,ENSG00000100065.15,RE,muscle,13,0.193001005702541
MEF2A (regulates) SUCO,Q02078_S98s,S98s,ENSG00000094975.14,RE,muscle,13,0.143842146893097
MEF2A (regulates) ZNF213,Q02078_S98s,S98s,ENSG00000085644.14,RE,muscle,13,0.249087094944075
MEF2A (regulates) BCORL1,Q02078_S98s,S98s,ENSG00000085185.16,RE,muscle,13,0.155569850335011
MEF2A (regulates) TNRC6C,Q02078_S98s,S98s,ENSG00000078687.17,RE,muscle,13,0.130051442024414
MEF2A (regulates) MAP3K13,Q02078_S98s,S98s,ENSG00000073803.14,RE,muscle,13,0.11385886007498
MEF2A (regulates) KDM5A,Q02078_S98s,S98s,ENSG00000073614.13,RE,muscle,13,0.144702461564947
MEF2A (regulates) AP3M2,Q02078_S98s,S98s,ENSG00000070718.12,RE,muscle,13,0.105659482079388
MEF2A (regulates) SPHK2,Q02078_S98s,S98s,ENSG00000063176.16,RE,muscle,13,0.16730189766512
MEF2A (regulates) NAA80,Q02078-2_S233s,S233s,ENSG00000243477.6,RE,muscle,10,0.110220126713342
MEF2A (regulates) RASA4DP,Q02078-2_S233s,S233s,ENSG00000233297.4,RE,muscle,10,0.191743344434984
MEF2A (regulates) LINC01697,Q02078-2_S233s,S233s,ENSG00000232079.7,RE,muscle,10,0.118386907284398
MEF2A (regulates) INKA2,Q02078-2_S233s,S233s,ENSG00000197852.12,RE,muscle,10,0.162792546072098
MEF2A (regulates) TRIM33,Q02078-2_S233s,S233s,ENSG00000197323.12,RE,muscle,10,0.113820088309264
MEF2A (regulates) TCTN2,Q02078-2_S233s,S233s,ENSG00000168778.13,RE,muscle,10,0.164206531118032
MEF2A (regulates) VPS11,Q02078-2_S233s,S233s,ENSG00000160695.16,RE,muscle,10,0.161830824588966
MEF2A (regulates) DHX40,Q02078-2_S233s,S233s,ENSG00000108406.10,RE,muscle,10,0.15126864966167
MEF2A (regulates) RGS9,Q02078-2_S233s,S233s,ENSG00000108370.17,RE,muscle,10,0.108359603491186
MEF2A (regulates) SART3,Q02078-2_S233s,S233s,ENSG00000075856.12,RE,muscle,10,0.115327841553441
MEF2A (regulates) ANAPC1P2,Q02078-2_S253s,S253s,ENSG00000285793.1,RE,muscle,5,0.112899762816599
MEF2A (regulates) ENSG00000279668.3,Q02078-2_S253s,S253s,ENSG00000279668.3,RE,muscle,5,0.335106779485757
MEF2A (regulates) PIK3R6,Q02078-2_S253s,S253s,ENSG00000276231.5,RE,muscle,5,0.109005665770154
MEF2A (regulates) CASC18,Q02078-2_S253s,S253s,ENSG00000257859.2,RE,muscle,5,0.123474049556277
MEF2A (regulates) MBNL1-AS1,Q02078-2_S253s,S253s,ENSG00000229619.5,RE,muscle,5,0.370306637813128
MEF2A (regulates) LINC00240,Q02078-2_S253s,S253s,ENSG00000224843.8,RE,muscle,5,0.114994708404506
MEF2A (regulates) FAM185A,Q02078-2_S253s,S253s,ENSG00000222011.9,RE,muscle,5,0.120539458697279
MEF2A (regulates) LRRC30,Q02078-2_S253s,S253s,ENSG00000206422.3,RE,muscle,5,0.101011456665605
MEF2A (regulates) PHF2,Q02078-2_S253s,S253s,ENSG00000197724.11,RE,muscle,5,0.132768813988594
MEF2A (regulates) NPSR1-AS1,Q02078-2_S253s,S253s,ENSG00000197085.11,RE,muscle,5,0.140144108261003
MEF2A (regulates) UTY,Q02078-2_S253s,S253s,ENSG00000183878.16,RE,muscle,5,0.231509120506823
MEF2A (regulates) PKD1P3,Q02078-2_S253s,S253s,ENSG00000183458.14,RE,muscle,5,0.107801472959318
MEF2A (regulates) H2BC4,Q02078-2_S253s,S253s,ENSG00000180596.8,RE,muscle,5,0.117248733567447
MEF2A (regulates) ASB8,Q02078-2_S253s,S253s,ENSG00000177981.11,RE,muscle,5,0.162080075753512
MEF2A (regulates) PXMP2,Q02078-2_S253s,S253s,ENSG00000176894.10,RE,muscle,5,0.10291145899597
MEF2A (regulates) JUP,Q02078-2_S253s,S253s,ENSG00000173801.17,RE,muscle,5,0.145699664117115
MEF2A (regulates) TADA2B,Q02078-2_S253s,S253s,ENSG00000173011.12,RE,muscle,5,0.258979813452722
MEF2A (regulates) AFF1,Q02078-2_S253s,S253s,ENSG00000172493.23,RE,muscle,5,0.10000062552944
MEF2A (regulates) ARNT2,Q02078-2_S253s,S253s,ENSG00000172379.22,RE,muscle,5,0.282613847762401
MEF2A (regulates) COL24A1,Q02078-2_S253s,S253s,ENSG00000171502.15,RE,muscle,5,0.140073142206937
MEF2A (regulates) COL4A3,Q02078-2_S253s,S253s,ENSG00000169031.21,RE,muscle,5,0.131995977769718
MEF2A (regulates) VAMP5,Q02078-2_S253s,S253s,ENSG00000168899.5,RE,muscle,5,0.123244377728652
MEF2A (regulates) TMEM150A,Q02078-2_S253s,S253s,ENSG00000168890.14,RE,muscle,5,0.10766314513405
MEF2A (regulates) GPD1,Q02078-2_S253s,S253s,ENSG00000167588.13,RE,muscle,5,0.10121922326571
MEF2A (regulates) KMT2D,Q02078-2_S253s,S253s,ENSG00000167548.18,RE,muscle,5,0.112990119129662
MEF2A (regulates) TMEM67,Q02078-2_S253s,S253s,ENSG00000164953.17,RE,muscle,5,0.108215401749507
MEF2A (regulates) CREBRF,Q02078-2_S253s,S253s,ENSG00000164463.12,RE,muscle,5,0.141309466719283
MEF2A (regulates) FYCO1,Q02078-2_S253s,S253s,ENSG00000163820.16,RE,muscle,5,0.113132417017893
MEF2A (regulates) ASB16,Q02078-2_S253s,S253s,ENSG00000161664.7,RE,muscle,5,0.101334370004336
MEF2A (regulates) MORC3,Q02078-2_S253s,S253s,ENSG00000159256.13,RE,muscle,5,0.138777564292421
MEF2A (regulates) AFAP1L1,Q02078-2_S253s,S253s,ENSG00000157510.14,RE,muscle,5,0.119122531881747
MEF2A (regulates) PAXIP1,Q02078-2_S253s,S253s,ENSG00000157212.19,RE,muscle,5,0.177419834776424
MEF2A (regulates) NADK2,Q02078-2_S253s,S253s,ENSG00000152620.13,RE,muscle,5,0.116172114667023
MEF2A (regulates) SIDT2,Q02078-2_S253s,S253s,ENSG00000149577.16,RE,muscle,5,0.116592964331564
MEF2A (regulates) NCAPG2,Q02078-2_S253s,S253s,ENSG00000146918.20,RE,muscle,5,0.114266367523377
MEF2A (regulates) CCDC39,Q02078-2_S253s,S253s,ENSG00000145075.13,RE,muscle,5,0.103144883444243
MEF2A (regulates) NYAP2,Q02078-2_S253s,S253s,ENSG00000144460.12,RE,muscle,5,0.10462049953171
MEF2A (regulates) IMPA2,Q02078-2_S253s,S253s,ENSG00000141401.12,RE,muscle,5,0.188935462608923
MEF2A (regulates) SLC38A4,Q02078-2_S253s,S253s,ENSG00000139209.16,RE,muscle,5,0.110541259324003
MEF2A (regulates) SCARB2,Q02078-2_S253s,S253s,ENSG00000138760.11,RE,muscle,5,0.125045516881693
MEF2A (regulates) RTF1,Q02078-2_S253s,S253s,ENSG00000137815.15,RE,muscle,5,0.125706578920076
MEF2A (regulates) CHAD,Q02078-2_S253s,S253s,ENSG00000136457.10,RE,muscle,5,0.308463910285892
MEF2A (regulates) RCBTB2,Q02078-2_S253s,S253s,ENSG00000136161.13,RE,muscle,5,0.104427188530985
MEF2A (regulates) KL,Q02078-2_S253s,S253s,ENSG00000133116.8,RE,muscle,5,0.258816496609804
MEF2A (regulates) DCAF8,Q02078-2_S253s,S253s,ENSG00000132716.19,RE,muscle,5,0.101933331423527
MEF2A (regulates) POLR3F,Q02078-2_S253s,S253s,ENSG00000132664.12,RE,muscle,5,0.171349773513275
MEF2A (regulates) MTSS2,Q02078-2_S253s,S253s,ENSG00000132613.16,RE,muscle,5,0.122849774699073
MEF2A (regulates) CACNG6,Q02078-2_S253s,S253s,ENSG00000130433.8,RE,muscle,5,0.113723593873346
MEF2A (regulates) CHRNA10,Q02078-2_S253s,S253s,ENSG00000129749.3,RE,muscle,5,0.12311057472459
MEF2A (regulates) UBR4,Q02078-2_S253s,S253s,ENSG00000127481.15,RE,muscle,5,0.116316119911883
MEF2A (regulates) DESI2,Q02078-2_S253s,S253s,ENSG00000121644.19,RE,muscle,5,0.110258038836485
MEF2A (regulates) SOS1,Q02078-2_S253s,S253s,ENSG00000115904.15,RE,muscle,5,0.182339330354369
MEF2A (regulates) SOBP,Q02078-2_S253s,S253s,ENSG00000112320.12,RE,muscle,5,0.230919041298771
MEF2A (regulates) ALDH2,Q02078-2_S253s,S253s,ENSG00000111275.13,RE,muscle,5,0.102574022417762
MEF2A (regulates) ARHGAP21,Q02078-2_S253s,S253s,ENSG00000107863.20,RE,muscle,5,0.127883667866973
MEF2A (regulates) MED25,Q02078-2_S253s,S253s,ENSG00000104973.19,RE,muscle,5,0.100729022541151
MEF2A (regulates) TBC1D17,Q02078-2_S253s,S253s,ENSG00000104946.14,RE,muscle,5,0.224953626648778
MEF2A (regulates) FNDC3A,Q02078-2_S253s,S253s,ENSG00000102531.16,RE,muscle,5,0.114967375148604
MEF2A (regulates) SMCHD1,Q02078-2_S253s,S253s,ENSG00000101596.17,RE,muscle,5,0.147125869492884
MEF2A (regulates) MYLK2,Q02078-2_S253s,S253s,ENSG00000101306.11,RE,muscle,5,0.15238770760238
MEF2A (regulates) RPS6KA5,Q02078-2_S253s,S253s,ENSG00000100784.12,RE,muscle,5,0.122939777226331
MEF2A (regulates) CBX7,Q02078-2_S253s,S253s,ENSG00000100307.13,RE,muscle,5,0.102778200271802
MEF2A (regulates) DDX17,Q02078-2_S253s,S253s,ENSG00000100201.23,RE,muscle,5,0.242914436611728
MEF2A (regulates) MYO15A,Q02078-2_S253s,S253s,ENSG00000091536.20,RE,muscle,5,0.151468348845678
MEF2A (regulates) RCOR1,Q02078-2_S253s,S253s,ENSG00000089902.10,RE,muscle,5,0.185057071466282
MEF2A (regulates) KIZ,Q02078-2_S253s,S253s,ENSG00000088970.16,RE,muscle,5,0.125884879957734
MEF2A (regulates) SRCAP,Q02078-2_S253s,S253s,ENSG00000080603.17,RE,muscle,5,0.167518993212923
MEF2A (regulates) PGM1,Q02078-2_S253s,S253s,ENSG00000079739.17,RE,muscle,5,0.125610797573428
MEF2A (regulates) THUMPD1,Q02078-2_S253s,S253s,ENSG00000066654.14,RE,muscle,5,0.140165902788542
MEF2A (regulates) FAM184B,Q02078-2_S253s,S253s,ENSG00000047662.5,RE,muscle,5,0.194313405066545
MEF2A (regulates) PREX2,Q02078-2_S253s,S253s,ENSG00000046889.19,RE,muscle,5,0.220196428018859
MEF2A (regulates) DCUN1D1,Q02078-2_S253s,S253s,ENSG00000043093.15,RE,muscle,5,0.10602096336323
MEF2A (regulates) ENSG00000289293.1,Q02078_S98sT108t,S98sT108t,ENSG00000289293.1,RE,muscle,1,0.158775421855293
MEF2A (regulates) UCKL1-AS1,Q02078_S98sT108t,S98sT108t,ENSG00000280213.1,RE,muscle,1,0.130078627243157
MEF2A (regulates) DIO3OS,Q02078_S98sT108t,S98sT108t,ENSG00000258498.9,RE,muscle,1,0.180259351613932
MEF2A (regulates) FLNB-AS1,Q02078_S98sT108t,S98sT108t,ENSG00000244161.1,RE,muscle,1,0.131719997030201
MEF2A (regulates) ENSG00000238273.3,Q02078_S98sT108t,S98sT108t,ENSG00000238273.3,RE,muscle,1,0.213479155806015
MEF2A (regulates) ENSG00000225032.5,Q02078_S98sT108t,S98sT108t,ENSG00000225032.5,RE,muscle,1,0.146961502695871
MEF2A (regulates) SCAF8,Q02078_S98sT108t,S98sT108t,ENSG00000213079.10,RE,muscle,1,0.108438694436245
MEF2A (regulates) MIR29B2CHG,Q02078_S98sT108t,S98sT108t,ENSG00000203709.12,RE,muscle,1,0.168739027475775
MEF2A (regulates) ZXDB,Q02078_S98sT108t,S98sT108t,ENSG00000198455.5,RE,muscle,1,0.135987030511819
MEF2A (regulates) SLC25A29,Q02078_S98sT108t,S98sT108t,ENSG00000197119.13,RE,muscle,1,0.134638654148204
MEF2A (regulates) BTBD8,Q02078_S98sT108t,S98sT108t,ENSG00000189195.15,RE,muscle,1,0.112699307003128
MEF2A (regulates) MT1X,Q02078_S98sT108t,S98sT108t,ENSG00000187193.9,RE,muscle,1,0.159709330566697
MEF2A (regulates) MITF,Q02078_S98sT108t,S98sT108t,ENSG00000187098.18,RE,muscle,1,0.10542801190946
MEF2A (regulates) TSPYL2,Q02078_S98sT108t,S98sT108t,ENSG00000184205.14,RE,muscle,1,0.264905269641974
MEF2A (regulates) NME9,Q02078_S98sT108t,S98sT108t,ENSG00000181322.15,RE,muscle,1,0.122595833030251
MEF2A (regulates) ERBB4,Q02078_S98sT108t,S98sT108t,ENSG00000178568.15,RE,muscle,1,0.103112439703612
MEF2A (regulates) ULK1,Q02078_S98sT108t,S98sT108t,ENSG00000177169.10,RE,muscle,1,0.184486187425489
MEF2A (regulates) FIBIN,Q02078_S98sT108t,S98sT108t,ENSG00000176971.4,RE,muscle,1,0.146677718686405
MEF2A (regulates) C9orf131,Q02078_S98sT108t,S98sT108t,ENSG00000174038.13,RE,muscle,1,0.163694790494363
MEF2A (regulates) CXCR6,Q02078_S98sT108t,S98sT108t,ENSG00000172215.6,RE,muscle,1,0.131084742915083
MEF2A (regulates) GARRE1,Q02078_S98sT108t,S98sT108t,ENSG00000166398.14,RE,muscle,1,0.117632541479606
MEF2A (regulates) ARHGAP42,Q02078_S98sT108t,S98sT108t,ENSG00000165895.19,RE,muscle,1,0.113929492938063
MEF2A (regulates) YY1AP1,Q02078_S98sT108t,S98sT108t,ENSG00000163374.20,RE,muscle,1,0.109641567206822
MEF2A (regulates) DCAF16,Q02078_S98sT108t,S98sT108t,ENSG00000163257.11,RE,muscle,1,0.167537449939863
MEF2A (regulates) CNST,Q02078_S98sT108t,S98sT108t,ENSG00000162852.14,RE,muscle,1,0.114859696411262
MEF2A (regulates) CACNA2D3,Q02078_S98sT108t,S98sT108t,ENSG00000157445.15,RE,muscle,1,0.101162353719446
MEF2A (regulates) DEPTOR,Q02078_S98sT108t,S98sT108t,ENSG00000155792.10,RE,muscle,1,0.108083642600913
MEF2A (regulates) MBNL1,Q02078_S98sT108t,S98sT108t,ENSG00000152601.18,RE,muscle,1,0.106363806114649
MEF2A (regulates) NOTCH1,Q02078_S98sT108t,S98sT108t,ENSG00000148400.13,RE,muscle,1,0.167796399356021
MEF2A (regulates) PDGFC,Q02078_S98sT108t,S98sT108t,ENSG00000145431.11,RE,muscle,1,0.12676080175693
MEF2A (regulates) NAF1,Q02078_S98sT108t,S98sT108t,ENSG00000145414.9,RE,muscle,1,0.138504590458772
MEF2A (regulates) USP53,Q02078_S98sT108t,S98sT108t,ENSG00000145390.12,RE,muscle,1,0.147225288083191
MEF2A (regulates) CENPC,Q02078_S98sT108t,S98sT108t,ENSG00000145241.11,RE,muscle,1,0.196754707016526
MEF2A (regulates) RHOB,Q02078_S98sT108t,S98sT108t,ENSG00000143878.10,RE,muscle,1,0.174068055600511
MEF2A (regulates) ARNT,Q02078_S98sT108t,S98sT108t,ENSG00000143437.21,RE,muscle,1,0.120431177859239
MEF2A (regulates) TOR1AIP1,Q02078_S98sT108t,S98sT108t,ENSG00000143337.19,RE,muscle,1,0.10885236440323
MEF2A (regulates) MYLK3,Q02078_S98sT108t,S98sT108t,ENSG00000140795.13,RE,muscle,1,0.103194310689627
MEF2A (regulates) SEC24B,Q02078_S98sT108t,S98sT108t,ENSG00000138802.11,RE,muscle,1,0.125898605259854
MEF2A (regulates) CNOT6L,Q02078_S98sT108t,S98sT108t,ENSG00000138767.14,RE,muscle,1,0.111749933838523
MEF2A (regulates) NUP54,Q02078_S98sT108t,S98sT108t,ENSG00000138750.15,RE,muscle,1,0.101703504401065
MEF2A (regulates) ASNSD1,Q02078_S98sT108t,S98sT108t,ENSG00000138381.10,RE,muscle,1,0.102652432691203
MEF2A (regulates) CPEB2,Q02078_S98sT108t,S98sT108t,ENSG00000137449.17,RE,muscle,1,0.152819666926678
MEF2A (regulates) FAM8A1,Q02078_S98sT108t,S98sT108t,ENSG00000137414.7,RE,muscle,1,0.120049043887193
MEF2A (regulates) ZNF189,Q02078_S98sT108t,S98sT108t,ENSG00000136870.11,RE,muscle,1,0.145398285584738
MEF2A (regulates) KCTD3,Q02078_S98sT108t,S98sT108t,ENSG00000136636.13,RE,muscle,1,0.102235145349135
MEF2A (regulates) EPC2,Q02078_S98sT108t,S98sT108t,ENSG00000135999.12,RE,muscle,1,0.136416608430711
MEF2A (regulates) C2orf49,Q02078_S98sT108t,S98sT108t,ENSG00000135974.10,RE,muscle,1,0.255469514029848
MEF2A (regulates) RC3H1,Q02078_S98sT108t,S98sT108t,ENSG00000135870.12,RE,muscle,1,0.176019649820893
MEF2A (regulates) KLHL36,Q02078_S98sT108t,S98sT108t,ENSG00000135686.13,RE,muscle,1,0.113373322456355
MEF2A (regulates) RNF138,Q02078_S98sT108t,S98sT108t,ENSG00000134758.14,RE,muscle,1,0.161500640177059
MEF2A (regulates) HELZ2,Q02078_S98sT108t,S98sT108t,ENSG00000130589.16,RE,muscle,1,0.113795595131821
MEF2A (regulates) IFT81,Q02078_S98sT108t,S98sT108t,ENSG00000122970.16,RE,muscle,1,0.110875746297863
MEF2A (regulates) KLF9,Q02078_S98sT108t,S98sT108t,ENSG00000119138.5,RE,muscle,1,0.151892001954411
MEF2A (regulates) FHL2,Q02078_S98sT108t,S98sT108t,ENSG00000115641.19,RE,muscle,1,0.119240910702475
MEF2A (regulates) PRPF4B,Q02078_S98sT108t,S98sT108t,ENSG00000112739.17,RE,muscle,1,0.127809184715543
MEF2A (regulates) CEP85L,Q02078_S98sT108t,S98sT108t,ENSG00000111860.14,RE,muscle,1,0.169845578859892
MEF2A (regulates) MED13,Q02078_S98sT108t,S98sT108t,ENSG00000108510.10,RE,muscle,1,0.148580627464533
MEF2A (regulates) SLC7A6,Q02078_S98sT108t,S98sT108t,ENSG00000103064.15,RE,muscle,1,0.101193465097025
MEF2A (regulates) SMARCA1,Q02078_S98sT108t,S98sT108t,ENSG00000102038.16,RE,muscle,1,0.131078065989685
MEF2A (regulates) CEP76,Q02078_S98sT108t,S98sT108t,ENSG00000101624.11,RE,muscle,1,0.100993474485872
MEF2A (regulates) SF3A1,Q02078_S98sT108t,S98sT108t,ENSG00000099995.19,RE,muscle,1,0.108018485916331
MEF2A (regulates) APLP2,Q02078_S98sT108t,S98sT108t,ENSG00000084234.18,RE,muscle,1,0.105700377065198
MEF2A (regulates) PHLPP1,Q02078_S98sT108t,S98sT108t,ENSG00000081913.14,RE,muscle,1,0.107307552839819
MEF2A (regulates) OSBPL3,Q02078_S98sT108t,S98sT108t,ENSG00000070882.13,RE,muscle,1,0.133173905193774
MEF2A (regulates) TGFBR3,Q02078_S98sT108t,S98sT108t,ENSG00000069702.11,RE,muscle,1,0.116556439117117
MEF2A (regulates) CDK17,Q02078_S98sT108t,S98sT108t,ENSG00000059758.8,RE,muscle,1,0.106347593466536
MEF2A (regulates) LCP2,Q02078_S98sT108t,S98sT108t,ENSG00000043462.13,RE,muscle,1,0.120023126689331
