"Cluster","interaction","modality","name","regulator_id","selected","shared interaction","shared name","site","target_id","tissue","Weight"
"1","regulates","RE","Creatine (regulates) FBXO11",,"false","regulates","Creatine (regulates) FBXO11",,"ENSG00000138081.22","blood.muscle","0.178887700591175"
"1","regulates","RE","Creatine (regulates) LOXL4",,"false","regulates","Creatine (regulates) LOXL4",,"ENSG00000138131.4","blood.muscle","0.132751543373672"
"1","regulates","RE","Creatine (regulates) PLCE1",,"false","regulates","Creatine (regulates) PLCE1",,"ENSG00000138193.17","blood.muscle","0.246832520700615"
"1","regulates","RE","Creatine (regulates) BARD1",,"false","regulates","Creatine (regulates) BARD1",,"ENSG00000138376.11","blood.muscle","0.144333333326815"
"1","regulates","RE","Creatine (regulates) ASNSD1",,"false","regulates","Creatine (regulates) ASNSD1",,"ENSG00000138381.10","blood.muscle","0.155267733000918"
"1","regulates","RE","Creatine (regulates) CDK15",,"false","regulates","Creatine (regulates) CDK15",,"ENSG00000138395.17","blood.muscle","0.233658558019132"
"1","regulates","RE","Creatine (regulates) CHRNA1",,"false","regulates","Creatine (regulates) CHRNA1",,"ENSG00000138435.16","blood.muscle","0.117852574913594"
"1","regulates","RE","Creatine (regulates) SLC40A1",,"false","regulates","Creatine (regulates) SLC40A1",,"ENSG00000138449.11","blood.muscle","0.175784398977516"
"1","regulates","RE","Creatine (regulates) CCNG2",,"false","regulates","Creatine (regulates) CCNG2",,"ENSG00000138764.15","blood.muscle","0.157857716801703"
"1","regulates","RE","Creatine (regulates) CNOT6L",,"false","regulates","Creatine (regulates) CNOT6L",,"ENSG00000138767.14","blood.muscle","0.146853564583538"
"1","regulates","RE","Creatine (regulates) EGF",,"false","regulates","Creatine (regulates) EGF",,"ENSG00000138798.13","blood.muscle","0.306014033526075"
"1","regulates","RE","Creatine (regulates) PPP3CA",,"false","regulates","Creatine (regulates) PPP3CA",,"ENSG00000138814.17","blood.muscle","0.259049686063842"
"1","regulates","RE","Creatine (regulates) GUCD1",,"false","regulates","Creatine (regulates) GUCD1",,"ENSG00000138867.17","blood.muscle","0.148371574174346"
"1","regulates","RE","Creatine (regulates) B4GALNT3",,"false","regulates","Creatine (regulates) B4GALNT3",,"ENSG00000139044.12","blood.muscle","0.124355265805388"
"1","regulates","RE","Creatine (regulates) FGF7",,"false","regulates","Creatine (regulates) FGF7",,"ENSG00000140285.12","blood.muscle","0.197058689517943"
"1","regulates","RE","Creatine (regulates) ADAMTS17",,"false","regulates","Creatine (regulates) ADAMTS17",,"ENSG00000140470.15","blood.muscle","0.158921387828821"
"1","regulates","RE","Creatine (regulates) CDH13",,"false","regulates","Creatine (regulates) CDH13",,"ENSG00000140945.17","blood.muscle","0.153994025114931"
"1","regulates","RE","Creatine (regulates) RANBP10",,"false","regulates","Creatine (regulates) RANBP10",,"ENSG00000141084.12","blood.muscle","0.101647810996373"
"1","regulates","RE","Creatine (regulates) SSH2",,"false","regulates","Creatine (regulates) SSH2",,"ENSG00000141298.19","blood.muscle","0.180870694794409"
"1","regulates","RE","Creatine (regulates) OSBPL1A",,"false","regulates","Creatine (regulates) OSBPL1A",,"ENSG00000141447.19","blood.muscle","0.156915576635278"
"2","regulates","EE","Creatine (regulates) RAB40B",,"false","regulates","Creatine (regulates) RAB40B",,"ENSG00000141542.11","blood.muscle","0.1802142055456"
"1","regulates","RE","Creatine (regulates) SMAD4",,"false","regulates","Creatine (regulates) SMAD4",,"ENSG00000141646.15","blood.muscle","0.242568960985479"
"1","regulates","RE","Creatine (regulates) CELSR2",,"false","regulates","Creatine (regulates) CELSR2",,"ENSG00000143126.8","blood.muscle","0.105613620207925"
"1","regulates","RE","Creatine (regulates) ALDH9A1",,"false","regulates","Creatine (regulates) ALDH9A1",,"ENSG00000143149.13","blood.muscle","0.267538157625557"
"1","regulates","RE","Creatine (regulates) PARP1",,"false","regulates","Creatine (regulates) PARP1",,"ENSG00000143799.14","blood.muscle","0.211620945634217"
"1","regulates","RE","Creatine (regulates) SOX13",,"false","regulates","Creatine (regulates) SOX13",,"ENSG00000143842.15","blood.muscle","0.324250862468314"
"1","regulates","RE","Creatine (regulates) ZNF514",,"false","regulates","Creatine (regulates) ZNF514",,"ENSG00000144026.12","blood.muscle","0.205922933413763"
"1","regulates","RE","Creatine (regulates) LNPK",,"false","regulates","Creatine (regulates) LNPK",,"ENSG00000144320.14","blood.muscle","0.407485319103168"
"1","regulates","RE","Creatine (regulates) CDCA7",,"false","regulates","Creatine (regulates) CDCA7",,"ENSG00000144354.14","blood.muscle","0.132764494456038"
"1","regulates","RE","Creatine (regulates) NYAP2",,"false","regulates","Creatine (regulates) NYAP2",,"ENSG00000144460.12","blood.muscle","0.115249273970365"
"1","regulates","RE","Creatine (regulates) HES6",,"false","regulates","Creatine (regulates) HES6",,"ENSG00000144485.11","blood.muscle","0.314710801625638"
"1","regulates","RE","Creatine (regulates) IL17RD",,"false","regulates","Creatine (regulates) IL17RD",,"ENSG00000144730.19","blood.muscle","0.282727741174327"
"1","regulates","RE","Creatine (regulates) PDGFC",,"false","regulates","Creatine (regulates) PDGFC",,"ENSG00000145431.11","blood.muscle","0.143453484322093"
"1","regulates","RE","Creatine (regulates) MARCHF6",,"false","regulates","Creatine (regulates) MARCHF6",,"ENSG00000145495.16","blood.muscle","0.115670497261255"
"2","regulates","EE","Creatine (regulates) SSBP2",,"false","regulates","Creatine (regulates) SSBP2",,"ENSG00000145687.17","blood.muscle","0.162391658491706"
"1","regulates","RE","Creatine (regulates) MEGF10",,"false","regulates","Creatine (regulates) MEGF10",,"ENSG00000145794.17","blood.muscle","0.355892291422409"
"1","regulates","RE","Creatine (regulates) CDKAL1",,"false","regulates","Creatine (regulates) CDKAL1",,"ENSG00000145996.11","blood.muscle","0.164011413817452"
"1","regulates","RE","Creatine (regulates) ARHGAP18",,"false","regulates","Creatine (regulates) ARHGAP18",,"ENSG00000146376.11","blood.muscle","0.218481682592758"
"1","regulates","RE","Creatine (regulates) SLC22A3",,"false","regulates","Creatine (regulates) SLC22A3",,"ENSG00000146477.6","blood.muscle","0.281560968944085"
"1","regulates","RE","Creatine (regulates) NCAPG2",,"false","regulates","Creatine (regulates) NCAPG2",,"ENSG00000146918.20","blood.muscle","0.162163389432338"
"1","regulates","RE","Creatine (regulates) KDM6A",,"false","regulates","Creatine (regulates) KDM6A",,"ENSG00000147050.17","blood.muscle","0.404525278332649"
"1","regulates","RE","Creatine (regulates) ZNF711",,"false","regulates","Creatine (regulates) ZNF711",,"ENSG00000147180.17","blood.muscle","0.375638248956359"
"1","regulates","RE","Creatine (regulates) ATP6V1B2",,"false","regulates","Creatine (regulates) ATP6V1B2",,"ENSG00000147416.11","blood.muscle","0.19634343501088"
"1","regulates","RE","Creatine (regulates) HMBOX1",,"false","regulates","Creatine (regulates) HMBOX1",,"ENSG00000147421.18","blood.muscle","0.175283334872826"
"1","regulates","RE","Creatine (regulates) PXDNL",,"false","regulates","Creatine (regulates) PXDNL",,"ENSG00000147485.13","blood.muscle","0.148627849585558"
"1","regulates","RE","Creatine (regulates) GSDMC",,"false","regulates","Creatine (regulates) GSDMC",,"ENSG00000147697.9","blood.muscle","0.183143880984503"
"2","regulates","EE","Creatine (regulates) UHRF2",,"false","regulates","Creatine (regulates) UHRF2",,"ENSG00000147854.17","blood.muscle","0.296480934314221"
"1","regulates","RE","Creatine (regulates) EIF4EBP2",,"false","regulates","Creatine (regulates) EIF4EBP2",,"ENSG00000148730.7","blood.muscle","0.275240158306298"
"2","regulates","EE","Creatine (regulates) SESN3",,"false","regulates","Creatine (regulates) SESN3",,"ENSG00000149212.12","blood.muscle","0.385478207698445"
"1","regulates","RE","Creatine (regulates) PAK1",,"false","regulates","Creatine (regulates) PAK1",,"ENSG00000149269.10","blood.muscle","0.160410677379424"
"1","regulates","RE","Creatine (regulates) CPSF7",,"false","regulates","Creatine (regulates) CPSF7",,"ENSG00000149532.16","blood.muscle","0.213583001998621"
"1","regulates","RE","Creatine (regulates) SIDT2",,"false","regulates","Creatine (regulates) SIDT2",,"ENSG00000149577.16","blood.muscle","0.206250520848769"
"1","regulates","RE","Creatine (regulates) JPH2",,"false","regulates","Creatine (regulates) JPH2",,"ENSG00000149596.7","blood.muscle","0.130104939445247"
"2","regulates","EE","Creatine (regulates) PDCD4",,"false","regulates","Creatine (regulates) PDCD4",,"ENSG00000150593.18","blood.muscle","0.151608626263562"
"1","regulates","RE","Creatine (regulates) ANK3",,"false","regulates","Creatine (regulates) ANK3",,"ENSG00000151150.22","blood.muscle","0.136765026880598"
"1","regulates","RE","Creatine (regulates) AKAP6",,"false","regulates","Creatine (regulates) AKAP6",,"ENSG00000151320.11","blood.muscle","0.144679629703168"
"1","regulates","RE","Creatine (regulates) FHIP2A",,"false","regulates","Creatine (regulates) FHIP2A",,"ENSG00000151553.15","blood.muscle","0.265433969401224"
"1","regulates","RE","Creatine (regulates) NR3C2",,"false","regulates","Creatine (regulates) NR3C2",,"ENSG00000151623.15","blood.muscle","0.161699151788164"
"1","regulates","RE","Creatine (regulates) CACUL1",,"false","regulates","Creatine (regulates) CACUL1",,"ENSG00000151893.15","blood.muscle","0.167453648801523"
"2","regulates","EE","Creatine (regulates) PSTPIP2",,"false","regulates","Creatine (regulates) PSTPIP2",,"ENSG00000152229.18","blood.muscle","0.240150926383848"
"1","regulates","RE","Creatine (regulates) CCDC50",,"false","regulates","Creatine (regulates) CCDC50",,"ENSG00000152492.15","blood.muscle","0.155990274920497"
"1","regulates","RE","Creatine (regulates) MBNL1",,"false","regulates","Creatine (regulates) MBNL1",,"ENSG00000152601.18","blood.muscle","0.111780648403801"
"1","regulates","RE","Creatine (regulates) NADK2",,"false","regulates","Creatine (regulates) NADK2",,"ENSG00000152620.13","blood.muscle","0.164945942822057"
"1","regulates","RE","Creatine (regulates) ADGRA3",,"false","regulates","Creatine (regulates) ADGRA3",,"ENSG00000152990.14","blood.muscle","0.210042549642005"
"1","regulates","RE","Creatine (regulates) ACOXL",,"false","regulates","Creatine (regulates) ACOXL",,"ENSG00000153093.20","blood.muscle","0.176508807063336"
"1","regulates","RE","Creatine (regulates) ABCA6",,"false","regulates","Creatine (regulates) ABCA6",,"ENSG00000154262.13","blood.muscle","0.111391208063129"
"1","regulates","RE","Creatine (regulates) TTC39B",,"false","regulates","Creatine (regulates) TTC39B",,"ENSG00000155158.20","blood.muscle","0.320804681302403"
"1","regulates","RE","Creatine (regulates) TRMT44",,"false","regulates","Creatine (regulates) TRMT44",,"ENSG00000155275.19","blood.muscle","0.191439519249461"
"1","regulates","RE","Creatine (regulates) TMEM237",,"false","regulates","Creatine (regulates) TMEM237",,"ENSG00000155755.20","blood.muscle","0.109842244965099"
"1","regulates","RE","Creatine (regulates) DEPTOR",,"false","regulates","Creatine (regulates) DEPTOR",,"ENSG00000155792.10","blood.muscle","0.322001651518469"
"1","regulates","RE","Creatine (regulates) ART3",,"false","regulates","Creatine (regulates) ART3",,"ENSG00000156219.17","blood.muscle","0.114263891406316"
"1","regulates","RE","Creatine (regulates) SH3RF2",,"false","regulates","Creatine (regulates) SH3RF2",,"ENSG00000156463.18","blood.muscle","0.218482557153397"
"1","regulates","RE","Creatine (regulates) ZFYVE9",,"false","regulates","Creatine (regulates) ZFYVE9",,"ENSG00000157077.16","blood.muscle","0.106467916307957"
"1","regulates","RE","Creatine (regulates) FCHO2",,"false","regulates","Creatine (regulates) FCHO2",,"ENSG00000157107.14","blood.muscle","0.107649524041877"
"1","regulates","RE","Creatine (regulates) CACNA2D3",,"false","regulates","Creatine (regulates) CACNA2D3",,"ENSG00000157445.15","blood.muscle","0.12581864908308"
"1","regulates","RE","Creatine (regulates) SPPL3",,"false","regulates","Creatine (regulates) SPPL3",,"ENSG00000157837.16","blood.muscle","0.153548562654822"
"1","regulates","RE","Creatine (regulates) RADIL",,"false","regulates","Creatine (regulates) RADIL",,"ENSG00000157927.17","blood.muscle","0.234434271950935"
"1","regulates","RE","Creatine (regulates) SLC30A2",,"false","regulates","Creatine (regulates) SLC30A2",,"ENSG00000158014.15","blood.muscle","0.335812263209673"
"1","regulates","RE","Creatine (regulates) TPRG1L",,"false","regulates","Creatine (regulates) TPRG1L",,"ENSG00000158109.15","blood.muscle","0.186727053138578"
"1","regulates","RE","Creatine (regulates) MORC3",,"false","regulates","Creatine (regulates) MORC3",,"ENSG00000159256.13","blood.muscle","0.366558714119709"
"1","regulates","RE","Creatine (regulates) CHAF1B",,"false","regulates","Creatine (regulates) CHAF1B",,"ENSG00000159259.8","blood.muscle","0.1571667306137"
"1","regulates","RE","Creatine (regulates) SIM2",,"false","regulates","Creatine (regulates) SIM2",,"ENSG00000159263.16","blood.muscle","0.117972624010824"
"1","regulates","RE","Creatine (regulates) ALDH4A1",,"false","regulates","Creatine (regulates) ALDH4A1",,"ENSG00000159423.17","blood.muscle","0.298367592947356"
"1","regulates","RE","Creatine (regulates) CALM3",,"false","regulates","Creatine (regulates) CALM3",,"ENSG00000160014.17","blood.muscle","0.107074719440847"
"1","regulates","RE","Creatine (regulates) ACOX1",,"false","regulates","Creatine (regulates) ACOX1",,"ENSG00000161533.12","blood.muscle","0.190480857391808"
"1","regulates","RE","Creatine (regulates) RACGAP1",,"false","regulates","Creatine (regulates) RACGAP1",,"ENSG00000161800.13","blood.muscle","0.263261623924542"
"1","regulates","RE","Creatine (regulates) RBBP4",,"false","regulates","Creatine (regulates) RBBP4",,"ENSG00000162521.19","blood.muscle","0.253502997412604"
"1","regulates","RE","Creatine (regulates) ZNF496",,"false","regulates","Creatine (regulates) ZNF496",,"ENSG00000162714.13","blood.muscle","0.486688065650573"
"1","regulates","RE","Creatine (regulates) CNST",,"false","regulates","Creatine (regulates) CNST",,"ENSG00000162852.14","blood.muscle","0.289325390325395"
"1","regulates","RE","Creatine (regulates) SGCB",,"false","regulates","Creatine (regulates) SGCB",,"ENSG00000163069.13","blood.muscle","0.134763505258812"
"1","regulates","RE","Creatine (regulates) PBXIP1",,"false","regulates","Creatine (regulates) PBXIP1",,"ENSG00000163346.17","blood.muscle","0.200896170829034"
"1","regulates","RE","Creatine (regulates) PPM1K",,"false","regulates","Creatine (regulates) PPM1K",,"ENSG00000163644.15","blood.muscle","0.236576245938977"
"1","regulates","RE","Creatine (regulates) KIAA1143",,"false","regulates","Creatine (regulates) KIAA1143",,"ENSG00000163807.6","blood.muscle","0.169158183527031"
"1","regulates","RE","Creatine (regulates) PBRM1",,"false","regulates","Creatine (regulates) PBRM1",,"ENSG00000163939.18","blood.muscle","0.197178717066001"
"1","regulates","RE","Creatine (regulates) SLBP",,"false","regulates","Creatine (regulates) SLBP",,"ENSG00000163950.13","blood.muscle","0.144992753244225"
"1","regulates","RE","Creatine (regulates) ABLIM2",,"false","regulates","Creatine (regulates) ABLIM2",,"ENSG00000163995.21","blood.muscle","0.221242060773665"
"1","regulates","RE","Creatine (regulates) CMBL",,"false","regulates","Creatine (regulates) CMBL",,"ENSG00000164237.9","blood.muscle","0.238680990992622"
"1","regulates","RE","Creatine (regulates) RHOBTB3",,"false","regulates","Creatine (regulates) RHOBTB3",,"ENSG00000164292.13","blood.muscle","0.27679766501036"
"1","regulates","RE","Creatine (regulates) TXLNB",,"false","regulates","Creatine (regulates) TXLNB",,"ENSG00000164440.15","blood.muscle","0.160725529305287"
"1","regulates","RE","Creatine (regulates) FOXK1",,"false","regulates","Creatine (regulates) FOXK1",,"ENSG00000164916.11","blood.muscle","0.234016466403269"
"1","regulates","RE","Creatine (regulates) PSIP1",,"false","regulates","Creatine (regulates) PSIP1",,"ENSG00000164985.15","blood.muscle","0.126016626243694"
"1","regulates","RE","Creatine (regulates) ALDH1A1",,"false","regulates","Creatine (regulates) ALDH1A1",,"ENSG00000165092.13","blood.muscle","0.395025402396684"
"1","regulates","RE","Creatine (regulates) NLGN4Y",,"false","regulates","Creatine (regulates) NLGN4Y",,"ENSG00000165246.15","blood.muscle","0.436184401828434"
